Computer Time,Time (Milli Sec.),GSR,BPM,Temperature,EMOTIONAL AFFIRM
 23:13:44,387997,355,122,28.81,HAPPY
 23:13:44,388160,355,122,24.9,HAPPY
 23:13:44,388323,356,122,29.79,HAPPY
 23:13:44,388486,356,113,29.3,HAPPY
 23:13:45,388648,356,113,23.44,HAPPY
 23:13:45,388811,369,113,25.88,HAPPY
 23:13:45,388974,365,113,29.79,HAPPY
 23:13:45,389136,355,113,23.44,HAPPY
 23:13:45,389299,355,112,23.44,HAPPY
 23:13:45,389462,356,112,25.88,HAPPY
 23:13:46,389623,356,112,29.79,HAPPY
 23:13:46,389786,356,108,26.37,HAPPY
 23:13:46,389949,356,108,28.81,HAPPY
 23:13:46,390112,355,108,24.9,HAPPY
 23:13:46,390275,355,108,29.79,HAPPY
 23:13:46,390437,355,103,25.39,HAPPY
 23:13:47,390600,354,103,32.23,HAPPY
 23:13:47,390762,354,103,27.83,HAPPY
 23:13:47,390926,354,103,26.37,HAPPY
 23:13:47,391088,354,103,23.44,HAPPY
 23:13:47,391250,353,103,24.9,HAPPY
 23:13:47,391413,353,103,28.32,HAPPY
 23:13:48,391576,352,103,25.88,HAPPY
 23:13:48,391739,352,99,28.32,HAPPY
 23:13:48,391901,351,99,25.39,HAPPY
 23:13:48,392064,352,99,29.79,HAPPY
 23:13:48,392226,352,99,23.93,HAPPY
 23:13:48,392389,352,99,22.95,HAPPY
 23:13:49,392551,351,92,22.95,HAPPY
 23:13:49,392714,351,92,25.39,HAPPY
 23:13:49,392877,351,92,29.79,HAPPY
 23:13:49,393039,351,92,26.37,HAPPY
 23:13:49,393201,351,91,24.9,HAPPY
 23:13:49,393364,352,91,24.41,HAPPY
 23:13:49,393527,352,91,30.27,HAPPY
 23:13:50,393690,352,91,29.3,HAPPY
 23:13:50,393851,352,91,28.81,HAPPY
 23:13:50,394014,352,89,28.32,HAPPY
 23:13:50,394177,352,89,29.3,HAPPY
 23:13:50,394340,352,89,28.81,HAPPY
 23:13:50,394503,352,89,38.09,HAPPY
 23:13:51,394664,353,88,27.34,HAPPY
 23:13:51,394827,353,88,28.81,HAPPY
 23:13:51,394990,353,88,28.32,HAPPY
 23:13:51,395153,353,88,21.97,HAPPY
 23:13:51,395315,352,87,24.41,HAPPY
 23:13:51,395478,352,87,29.79,HAPPY
 23:13:52,395640,352,87,29.79,HAPPY
 23:13:52,395803,352,87,25.39,HAPPY
 23:13:52,395965,353,87,29.79,HAPPY
 23:13:52,396128,353,87,23.93,HAPPY
 23:13:52,396291,353,87,29.3,HAPPY
 23:13:52,396453,353,90,29.3,HAPPY
 23:13:53,396615,353,90,23.44,HAPPY
 23:13:53,396778,353,96,23.93,HAPPY
 23:13:53,396941,353,96,28.32,HAPPY
 23:13:53,397104,352,96,26.86,HAPPY
 23:13:53,397265,353,97,28.81,HAPPY
 23:13:53,397428,353,97,29.79,HAPPY
 23:13:54,397591,353,97,26.86,HAPPY
 23:13:54,397754,353,97,28.32,HAPPY
 23:13:54,397916,353,97,23.93,HAPPY
 23:13:54,398078,352,96,28.81,HAPPY
 23:13:54,398241,352,96,29.3,HAPPY
 23:13:54,398404,352,96,28.81,HAPPY
 23:13:55,398567,353,97,25.88,HAPPY
 23:13:55,398729,353,97,29.3,HAPPY
 23:13:55,398892,353,97,27.34,HAPPY
 23:13:55,399054,353,97,31.74,HAPPY
 23:13:55,399217,353,97,24.9,HAPPY
 23:13:55,399379,353,99,27.83,HAPPY
 23:13:55,399542,352,99,27.83,HAPPY
 23:13:56,399705,352,99,26.86,HAPPY
 23:13:56,399867,353,99,29.3,HAPPY
 23:13:56,400029,353,99,26.37,HAPPY
 23:13:56,400192,353,99,29.3,HAPPY
 23:13:56,400355,353,99,28.81,HAPPY
 23:13:56,400518,353,99,40.04,HAPPY
 23:13:57,400679,353,99,27.34,HAPPY
 23:13:57,400842,353,99,29.3,HAPPY
 23:13:57,401005,353,99,29.3,HAPPY
 23:13:57,401168,354,104,24.41,HAPPY
 23:13:57,401330,354,104,25.39,HAPPY
 23:13:57,401492,354,111,24.9,HAPPY
 23:13:58,401655,354,111,29.3,HAPPY
 23:13:58,401818,354,111,28.32,HAPPY
 23:13:58,401981,354,111,26.37,HAPPY
 23:13:58,402143,354,105,24.41,HAPPY
 23:13:58,402306,354,105,23.93,HAPPY
 23:13:58,402468,354,105,26.37,HAPPY
 23:13:59,402631,355,105,22.95,HAPPY
 23:13:59,402794,355,98,23.44,HAPPY
 23:13:59,402956,355,98,23.93,HAPPY
 23:13:59,403119,355,98,29.3,HAPPY
 23:13:59,403281,355,98,29.3,HAPPY
 23:13:59,403444,355,98,24.41,HAPPY
 23:14:00,403606,355,96,23.93,HAPPY
 23:14:00,403769,356,96,25.88,HAPPY
 23:14:00,403932,356,96,26.86,HAPPY
 23:14:00,404094,356,96,29.3,HAPPY
 23:14:00,404256,356,95,27.83,HAPPY
 23:14:00,404419,356,95,26.37,HAPPY
 23:14:01,404582,356,95,29.3,HAPPY
 23:14:01,404745,356,95,27.83,HAPPY
 23:14:01,404908,356,94,29.3,HAPPY
 23:14:01,405069,356,94,25.88,HAPPY
 23:14:01,405232,356,94,30.27,HAPPY
 23:14:01,405395,357,94,22.46,HAPPY
 23:14:02,405558,357,94,23.44,HAPPY
 23:14:02,405720,357,94,24.41,HAPPY
 23:14:02,405882,356,94,29.79,HAPPY
 23:14:02,406045,356,99,29.3,HAPPY
 23:14:02,406208,356,107,24.9,HAPPY
 23:14:02,406370,357,107,29.79,HAPPY
 23:14:02,406533,357,107,24.41,HAPPY
 23:14:03,406695,358,107,23.44,HAPPY
 23:14:03,406858,358,107,27.34,HAPPY
 23:14:03,407020,357,102,26.86,HAPPY
 23:14:03,407183,357,102,29.79,HAPPY
 23:14:03,407346,357,102,29.3,HAPPY
 23:14:03,407508,357,97,24.9,HAPPY
 23:14:04,407671,357,97,31.74,HAPPY
 23:14:04,407834,357,97,29.79,HAPPY
 23:14:04,407997,358,97,25.39,HAPPY
 23:14:04,408159,358,97,23.44,HAPPY
 23:14:04,408322,358,98,25.88,HAPPY
 23:14:04,408484,357,98,27.83,HAPPY
 23:14:05,408647,357,98,25.39,HAPPY
 23:14:05,408809,357,98,26.86,HAPPY
 23:14:05,408972,358,97,23.93,HAPPY
 23:14:05,409135,358,97,24.41,HAPPY
 23:14:05,409297,358,97,29.79,HAPPY
 23:14:05,409459,358,101,24.9,HAPPY
 23:14:06,409622,358,101,28.81,HAPPY
 23:14:06,409785,358,110,24.41,HAPPY
 23:14:06,409948,358,110,30.27,HAPPY
 23:14:06,410109,358,110,27.34,HAPPY
 23:14:06,410272,358,110,23.93,HAPPY
 23:14:06,410435,359,109,25.88,HAPPY
 23:14:07,410598,359,109,28.81,HAPPY
 23:14:07,410761,359,109,28.81,HAPPY
 23:14:07,410924,359,109,29.3,HAPPY
 23:14:07,411085,358,109,29.79,HAPPY
 23:14:07,411248,358,109,25.88,HAPPY
 23:14:07,411411,359,109,25.88,HAPPY
 23:14:08,411574,359,109,27.34,HAPPY
 23:14:08,411736,359,104,30.27,HAPPY
 23:14:08,411898,360,104,28.32,HAPPY
 23:14:08,412061,359,104,29.79,HAPPY
 23:14:08,412224,359,104,27.83,HAPPY
 23:14:08,412387,359,98,25.39,HAPPY
 23:14:09,412549,359,98,27.83,HAPPY
 23:14:09,412711,359,98,27.34,HAPPY
 23:14:09,412874,359,98,39.55,HAPPY
 23:14:09,413037,360,98,22.95,HAPPY
 23:14:09,413199,359,97,24.9,HAPPY
 23:14:09,413362,359,97,29.79,HAPPY
 23:14:09,413524,359,100,27.34,HAPPY
 23:14:10,413687,359,100,25.39,HAPPY
 23:14:10,413850,359,108,25.39,HAPPY
 23:14:10,414013,359,108,27.83,HAPPY
 23:14:10,414175,359,108,26.86,HAPPY
 23:14:10,414338,359,108,26.86,HAPPY
 23:14:10,414500,359,110,29.3,HAPPY
 23:14:11,414663,359,110,27.34,HAPPY
 23:14:11,414826,358,110,29.79,HAPPY
 23:14:11,414988,358,110,26.37,HAPPY
 23:14:11,415151,359,106,30.76,HAPPY
 23:14:11,415313,359,106,24.9,HAPPY
 23:14:11,415476,359,106,27.83,HAPPY
 23:14:12,415639,360,106,27.34,HAPPY
 23:14:12,415802,360,98,29.79,HAPPY
 23:14:12,415964,359,98,24.9,HAPPY
 23:14:12,416126,359,98,29.79,HAPPY
 23:14:12,416289,359,98,26.86,HAPPY
 23:14:12,416452,359,99,27.83,HAPPY
 23:14:13,416615,359,99,24.41,HAPPY
 23:14:13,416777,359,99,28.32,HAPPY
 23:14:13,416940,360,99,29.3,HAPPY
 23:14:13,417102,359,99,28.81,HAPPY
 23:14:13,417265,359,97,25.88,HAPPY
 23:14:13,417427,358,97,24.41,HAPPY
 23:14:14,417590,358,97,27.34,HAPPY
 23:14:14,417753,358,97,26.86,HAPPY
 23:14:14,417915,359,97,46.39,HAPPY
 23:14:14,418077,360,94,23.44,HAPPY
 23:14:14,418240,360,94,26.86,HAPPY
 23:14:14,418403,360,94,29.3,HAPPY
 23:14:15,418566,359,94,29.79,HAPPY
 23:14:15,418727,359,94,22.46,HAPPY
 23:14:15,418890,359,92,29.3,HAPPY
 23:14:15,419053,359,92,28.81,HAPPY
 23:14:15,419216,360,92,30.27,HAPPY
 23:14:15,419379,360,92,25.39,HAPPY
 23:14:15,419540,362,92,23.44,HAPPY
 23:14:16,419703,362,91,29.79,HAPPY
 23:14:16,419866,362,91,24.9,HAPPY
 23:14:16,420029,362,91,26.37,HAPPY
 23:14:16,420191,362,91,28.81,HAPPY
 23:14:16,420354,362,91,37.6,HAPPY
 23:14:16,420516,363,90,28.81,HAPPY
 23:14:17,420679,363,90,25.39,HAPPY
 23:14:17,420841,363,90,28.32,HAPPY
 23:14:17,421004,362,90,27.83,HAPPY
 23:14:17,421167,362,88,28.81,HAPPY
 23:14:17,421329,360,88,23.44,HAPPY
 23:14:17,421491,360,88,29.79,HAPPY
 23:14:18,421654,361,88,29.3,HAPPY
 23:14:18,421817,362,88,45.41,HAPPY
 23:14:18,421980,363,87,25.39,HAPPY
 23:14:18,422141,363,87,25.88,HAPPY
 23:14:18,422304,363,87,24.41,HAPPY
 23:14:18,422467,362,91,30.27,HAPPY
 23:14:19,422630,362,97,23.44,HAPPY
 23:14:19,422793,374,97,24.41,HAPPY
 23:14:19,422955,362,97,24.41,HAPPY
 23:14:19,423117,363,97,29.3,HAPPY
 23:14:19,423280,363,97,22.46,HAPPY
 23:14:19,423443,364,98,29.3,HAPPY
 23:14:20,423605,363,98,25.88,HAPPY
 23:14:20,423768,363,105,25.88,HAPPY
 23:14:20,423930,362,105,384.77,HAPPY
 23:14:20,424093,363,115,29.3,HAPPY
 23:14:20,424255,362,115,24.9,HAPPY
 23:14:20,424418,363,115,26.37,HAPPY
 23:14:21,424581,363,115,25.39,HAPPY
 23:14:21,424743,363,115,22.46,HAPPY
 23:14:21,424906,363,115,29.79,HAPPY
 23:14:21,425068,363,115,29.79,HAPPY
 23:14:21,425231,362,115,29.3,HAPPY
 23:14:21,425394,362,115,34.18,HAPPY
 23:14:22,425556,363,111,29.79,HAPPY
 23:14:22,425719,363,111,24.41,HAPPY
 23:14:22,425882,364,111,29.79,HAPPY
 23:14:22,426045,364,111,23.93,HAPPY
 23:14:22,426207,363,111,25.39,HAPPY
 23:14:22,426370,363,102,28.81,HAPPY
 23:14:22,426532,363,102,26.37,HAPPY
 23:14:23,426695,363,102,25.39,HAPPY
 23:14:23,426858,363,102,27.83,HAPPY
 23:14:23,427020,364,102,29.79,HAPPY
 23:14:23,427183,364,101,26.37,HAPPY
 23:14:23,427345,364,101,25.39,HAPPY
 23:14:23,427508,363,101,29.3,HAPPY
 23:14:24,427671,363,101,29.79,HAPPY
 23:14:24,427834,363,102,29.3,HAPPY
 23:14:24,427997,364,102,29.3,HAPPY
 23:14:24,428160,364,102,26.86,HAPPY
 23:14:24,428321,364,102,29.79,HAPPY
 23:14:24,428484,365,98,28.81,HAPPY
 23:14:25,428647,365,98,28.32,HAPPY
 23:14:25,428810,364,98,29.3,HAPPY
 23:14:25,428972,364,98,25.88,HAPPY
 23:14:25,429134,364,92,25.88,HAPPY
 23:14:25,429297,364,92,27.34,HAPPY
 23:14:25,429460,364,92,29.3,HAPPY
 23:14:26,429622,365,92,22.46,HAPPY
 23:14:26,429785,365,93,25.39,HAPPY
 23:14:26,429947,365,93,29.3,HAPPY
 23:14:26,430110,364,93,25.39,HAPPY
 23:14:26,430272,364,93,27.34,HAPPY
 23:14:26,430435,364,90,26.86,HAPPY
 23:14:27,430598,365,90,29.3,HAPPY
 23:14:27,430760,364,90,29.3,HAPPY
 23:14:27,430922,365,90,25.88,HAPPY
 23:14:27,431085,365,85,29.3,HAPPY
 23:14:27,431248,365,85,28.81,HAPPY
 23:14:27,431411,364,85,29.79,HAPPY
 23:14:28,431574,364,85,24.41,HAPPY
 23:14:28,431735,364,87,24.9,HAPPY
 23:14:28,431898,364,87,24.41,HAPPY
 23:14:28,432061,364,87,28.81,HAPPY
 23:14:28,432224,364,87,23.93,HAPPY
 23:14:28,432386,364,87,25.88,HAPPY
 23:14:29,432548,364,87,23.93,HAPPY
 23:14:29,432711,363,87,29.3,HAPPY
 23:14:29,432874,363,87,28.81,HAPPY
 23:14:29,433036,363,89,22.95,HAPPY
 23:14:29,433199,364,89,29.3,HAPPY
 23:14:29,433361,364,89,30.27,HAPPY
 23:14:29,433524,364,93,25.39,HAPPY
 23:14:30,433686,364,93,28.81,HAPPY
 23:14:30,433849,372,93,26.86,HAPPY
 23:14:30,434012,363,97,24.9,HAPPY
 23:14:30,434174,363,97,26.86,HAPPY
 23:14:30,434336,363,97,27.83,HAPPY
 23:14:30,434499,364,97,25.39,HAPPY
 23:14:31,434662,365,96,28.32,HAPPY
 23:14:31,434825,365,96,23.93,HAPPY
 23:14:31,434988,364,96,29.3,HAPPY
 23:14:31,435149,364,96,27.34,HAPPY
 23:14:31,435312,364,97,22.46,HAPPY
 23:14:31,435475,364,97,27.83,HAPPY
 23:14:32,435638,364,102,28.32,HAPPY
 23:14:32,435800,365,102,29.79,HAPPY
 23:14:32,435962,365,102,29.3,HAPPY
 23:14:32,436125,365,102,44.92,HAPPY
 23:14:32,436288,365,102,29.79,HAPPY
 23:14:32,436451,367,102,26.86,HAPPY
 23:14:33,436614,367,102,25.39,HAPPY
 23:14:33,436775,367,102,32.23,HAPPY
 23:14:33,436938,368,101,23.93,HAPPY
 23:14:33,437101,368,101,26.86,HAPPY
 23:14:33,437264,368,101,24.9,HAPPY
 23:14:33,437427,367,101,27.34,HAPPY
 23:14:34,437590,367,101,44.92,HAPPY
 23:14:34,437751,367,100,28.81,HAPPY
 23:14:34,437914,366,100,201.66,HAPPY
 23:14:34,438077,365,100,26.37,HAPPY
 23:14:34,438240,365,100,44.43,HAPPY
 23:14:34,438402,366,100,28.81,HAPPY
 23:14:35,438564,366,100,28.81,HAPPY
 23:14:35,438727,366,100,25.39,HAPPY
 23:14:35,438890,365,100,27.34,HAPPY
 23:14:35,439053,365,99,25.39,HAPPY
 23:14:35,439215,365,99,24.9,HAPPY
 23:14:35,439377,365,99,26.86,HAPPY
 23:14:36,439540,366,99,27.34,HAPPY
 23:14:36,439703,367,96,27.34,HAPPY
 23:14:36,439865,366,96,25.39,HAPPY
 23:14:36,440028,366,96,29.3,HAPPY
 23:14:36,440190,366,96,21.97,HAPPY
 23:14:36,440353,366,93,26.37,HAPPY
 23:14:36,440515,366,93,24.41,HAPPY
 23:14:37,440678,366,93,29.3,HAPPY
 23:14:37,440841,366,93,28.81,HAPPY
 23:14:37,441004,367,94,29.79,HAPPY
 23:14:37,441165,367,94,25.39,HAPPY
 23:14:37,441328,367,94,28.81,HAPPY
 23:14:37,441491,366,94,24.9,HAPPY
 23:14:38,441654,365,94,27.83,HAPPY
 23:14:38,441817,365,94,28.32,HAPPY
 23:14:38,441978,365,94,27.34,HAPPY
 23:14:38,442141,366,94,24.9,HAPPY
 23:14:38,442304,366,94,25.39,HAPPY
 23:14:38,442467,367,89,29.79,HAPPY
 23:14:39,442629,367,89,29.3,HAPPY
 23:14:39,442791,365,89,28.32,HAPPY
 23:14:39,442954,365,89,25.39,HAPPY
 23:14:39,443117,366,89,29.79,HAPPY
 23:14:39,443279,367,89,25.39,HAPPY
 23:14:39,443442,367,89,26.37,HAPPY
 23:14:40,443604,366,89,22.46,HAPPY
 23:14:40,443767,365,88,26.86,HAPPY
 23:14:40,443929,365,88,24.41,HAPPY
 23:14:40,444092,365,88,27.34,HAPPY
 23:14:40,444255,365,88,28.81,HAPPY
 23:14:40,444418,365,88,22.95,HAPPY
 23:14:41,444579,366,87,25.39,HAPPY
 23:14:41,444742,367,87,27.83,HAPPY
 23:14:41,444905,366,87,25.88,HAPPY
 23:14:41,445068,365,87,25.39,HAPPY
 23:14:41,445231,365,87,25.39,HAPPY
 23:14:41,445392,365,87,24.41,HAPPY
 23:14:42,445555,365,87,28.81,HAPPY
 23:14:42,445718,365,87,29.79,HAPPY
 23:14:42,445881,365,87,27.83,HAPPY
 23:14:42,446043,366,86,23.44,HAPPY
 23:14:42,446205,366,86,25.88,HAPPY
 23:14:42,446368,366,86,28.32,HAPPY
 23:14:42,446531,365,86,29.3,HAPPY
 23:14:43,446693,366,86,27.83,HAPPY
 23:14:43,446856,365,86,24.41,HAPPY
 23:14:43,447019,366,86,25.39,HAPPY
 23:14:43,447181,365,89,24.41,HAPPY
 23:14:43,447343,366,94,29.3,HAPPY
 23:14:43,447506,366,94,32.23,HAPPY
 23:14:44,447669,365,94,29.79,HAPPY
 23:14:44,447832,365,94,25.88,HAPPY
 23:14:44,447993,365,94,22.95,HAPPY
 23:14:44,448156,364,93,32.23,HAPPY
 23:14:44,448319,365,93,28.32,HAPPY
 23:14:44,448482,365,93,29.3,HAPPY
 23:14:45,448645,366,93,23.93,HAPPY
 23:14:45,448806,365,94,23.44,HAPPY
 23:14:45,448969,365,94,29.3,HAPPY
 23:14:45,449132,365,94,23.44,HAPPY
 23:14:45,449295,365,94,23.44,HAPPY
 23:14:45,449457,364,94,23.44,HAPPY
 23:14:46,449619,365,94,29.79,HAPPY
 23:14:46,449782,364,94,21.97,HAPPY
 23:14:46,449945,365,97,26.37,HAPPY
 23:14:46,450107,364,97,26.37,HAPPY
 23:14:46,450270,363,97,26.86,HAPPY
 23:14:46,450433,362,97,23.44,HAPPY
 23:14:47,450595,362,100,23.44,HAPPY
 23:14:47,450757,361,100,26.86,HAPPY
 23:14:47,450920,361,100,27.34,HAPPY
 23:14:47,451083,369,100,24.41,HAPPY
 23:14:47,451246,361,100,24.41,HAPPY
 23:14:47,451408,361,100,29.3,HAPPY
 23:14:48,451570,361,100,25.39,HAPPY
 23:14:48,451733,360,100,27.83,HAPPY
 23:14:48,451896,360,101,27.34,HAPPY
 23:14:48,452059,360,101,27.34,HAPPY
 23:14:48,452221,359,101,25.39,HAPPY
 23:14:48,452384,360,101,30.27,HAPPY
 23:14:49,452546,359,101,35.16,HAPPY
 23:14:49,452709,359,101,28.81,HAPPY
 23:14:49,452872,358,101,25.39,HAPPY
 23:14:49,453035,358,101,28.32,HAPPY
 23:14:49,453197,358,101,28.81,HAPPY
 23:14:49,453359,359,96,29.3,HAPPY
 23:14:49,453522,359,96,30.27,HAPPY
 23:14:50,453685,359,96,27.34,HAPPY
 23:14:50,453848,359,96,28.81,HAPPY
 23:14:50,454009,359,96,28.32,HAPPY
 23:14:50,454172,359,89,30.76,HAPPY
 23:14:50,454335,359,89,24.9,HAPPY
 23:14:50,454498,359,89,24.41,HAPPY
 23:14:51,454660,359,89,27.83,HAPPY
 23:14:51,454822,360,89,28.32,HAPPY
 23:14:51,454985,360,89,29.79,HAPPY
 23:14:51,455148,360,89,28.81,HAPPY
 23:14:51,455311,360,89,22.46,HAPPY
 23:14:51,455473,360,88,30.27,HAPPY
 23:14:52,455635,360,88,23.93,HAPPY
 23:14:52,455798,360,88,24.9,HAPPY
 23:14:52,455961,361,88,30.27,HAPPY
 23:14:52,456123,361,88,23.93,HAPPY
 23:14:52,456286,361,87,26.86,HAPPY
 23:14:52,456449,361,87,26.86,HAPPY
 23:14:53,456611,361,87,29.79,HAPPY
 23:14:53,456773,361,89,26.86,HAPPY
 23:14:53,456936,361,89,24.9,HAPPY
 23:14:53,457099,361,92,26.86,HAPPY
 23:14:53,457262,361,92,28.32,HAPPY
 23:14:53,457423,362,92,31.74,HAPPY
 23:14:54,457586,362,92,24.41,HAPPY
 23:14:54,457749,361,93,28.81,HAPPY
 23:14:54,457912,361,93,25.39,HAPPY
 23:14:54,458075,361,93,28.81,HAPPY
,,,,,
 23:14:54,458399,361,94,29.79,HAPPY
 23:14:55,458562,362,94,29.79,HAPPY
 23:14:55,458725,361,94,23.44,HAPPY
 23:14:55,458887,362,95,25.88,HAPPY
 23:14:55,459049,361,95,26.37,HAPPY
 23:14:55,459212,365,95,28.81,HAPPY
 23:14:55,459375,365,95,27.34,HAPPY
 23:14:56,459537,365,95,28.32,HAPPY
 23:14:56,459700,366,95,24.9,HAPPY
 23:14:56,459863,366,95,24.9,HAPPY
 23:14:56,460025,365,95,28.32,HAPPY
 23:14:56,460187,365,99,33.2,HAPPY
 23:14:56,460350,365,99,30.27,HAPPY
 23:14:56,460513,365,105,24.9,HAPPY
 23:14:57,460676,364,105,26.37,HAPPY
 23:14:57,460837,365,105,28.32,HAPPY
 23:14:57,461000,365,105,42.97,HAPPY
 23:14:57,461163,365,106,28.81,HAPPY
 23:14:57,461326,365,106,27.34,HAPPY
 23:14:57,461489,364,106,26.86,HAPPY
 23:14:58,461651,364,106,29.3,HAPPY
 23:14:58,461813,364,106,30.27,HAPPY
 23:14:58,461976,364,106,24.41,HAPPY
 23:14:58,462139,378,106,26.37,HAPPY
 23:14:58,462302,364,106,24.9,HAPPY
 23:14:58,462464,364,106,23.44,HAPPY
 23:14:59,462626,364,101,27.34,HAPPY
 23:14:59,462789,363,101,24.9,HAPPY
 23:14:59,462952,363,101,25.88,HAPPY
 23:14:59,463115,363,101,27.83,HAPPY
 23:14:59,463278,363,96,29.3,HAPPY
 23:14:59,463439,363,96,23.44,HAPPY
 23:15:00,463602,363,96,26.86,HAPPY
 23:15:00,463765,362,96,24.9,HAPPY
 23:15:00,463928,363,94,23.93,HAPPY
 23:15:00,464090,362,94,30.27,HAPPY
 23:15:00,464252,362,94,29.3,HAPPY
 23:15:00,464415,362,94,29.79,HAPPY
 23:15:01,464578,363,94,26.86,HAPPY
 23:15:01,464740,363,94,24.9,HAPPY
 23:15:01,464903,363,94,26.86,HAPPY
 23:15:01,465065,363,94,29.3,HAPPY
 23:15:01,465228,362,94,27.83,HAPPY
 23:15:01,465390,362,93,24.9,HAPPY
 23:15:02,465553,362,93,26.86,HAPPY
 23:15:02,465716,363,93,28.32,HAPPY
 23:15:02,465879,363,93,47.85,HAPPY
 23:15:02,466040,364,94,25.88,HAPPY
 23:15:02,466203,363,94,24.9,HAPPY
 23:15:02,466366,363,94,29.79,HAPPY
 23:15:02,466529,362,94,27.83,HAPPY
 23:15:03,466692,362,94,29.3,HAPPY
 23:15:03,466853,362,90,24.41,HAPPY
 23:15:03,467016,364,90,28.81,HAPPY
 23:15:03,467179,363,90,27.34,HAPPY
 23:15:03,467342,364,90,24.9,HAPPY
 23:15:03,467504,364,85,29.79,HAPPY
 23:15:04,467666,363,85,24.9,HAPPY
 23:15:04,467829,363,85,29.79,HAPPY
 23:15:04,467992,363,85,24.41,HAPPY
 23:15:04,468155,363,85,35.16,HAPPY
 23:15:04,468317,363,84,28.81,SAD
 23:15:04,468480,364,84,29.3,SAD
 23:15:05,468642,364,84,29.3,SAD
 23:15:05,468805,364,84,22.95,SAD
 23:15:05,468967,364,84,27.34,SAD
 23:15:05,469130,363,84,31.74,SAD
 23:15:05,469293,363,84,27.83,SAD
 23:15:05,469455,364,84,29.3,SAD
 23:15:06,469617,364,84,22.46,SAD
 23:15:06,469780,365,84,24.9,SAD
 23:15:06,469943,365,84,27.34,SAD
 23:15:06,470106,364,84,28.81,SAD
 23:15:06,470267,364,84,22.95,SAD
 23:15:06,470430,364,84,25.88,SAD
 23:15:07,470593,364,84,25.39,SAD
 23:15:07,470756,365,84,29.3,SAD
 23:15:07,470919,365,84,22.95,SAD
 23:15:07,471080,365,84,30.27,SAD
 23:15:07,471243,365,84,30.27,SAD
 23:15:07,471406,365,84,23.93,SAD
 23:15:08,471569,365,84,27.34,SAD
 23:15:08,471731,364,85,23.44,HAPPY
 23:15:08,471894,364,85,29.3,HAPPY
 23:15:08,472056,365,85,34.18,HAPPY
 23:15:08,472219,366,87,25.39,HAPPY
 23:15:08,472381,365,87,29.3,HAPPY
 23:15:09,472544,364,87,24.9,HAPPY
 23:15:09,472707,364,87,22.46,HAPPY
 23:15:09,472869,363,88,26.37,HAPPY
 23:15:09,473031,363,88,28.32,HAPPY
 23:15:09,473194,363,88,29.79,HAPPY
 23:15:09,473357,363,88,22.46,HAPPY
 23:15:09,473520,363,89,25.39,HAPPY
 23:15:10,473681,363,89,28.81,HAPPY
 23:15:10,473844,362,89,27.83,HAPPY
 23:15:10,474007,361,89,27.83,HAPPY
 23:15:10,474170,360,90,27.83,HAPPY
 23:15:10,474333,360,90,28.81,HAPPY
 23:15:10,474494,359,90,27.83,HAPPY
 23:15:11,474657,359,90,23.93,HAPPY
 23:15:11,474820,359,91,27.34,HAPPY
 23:15:11,474983,358,91,24.9,HAPPY
 23:15:11,475145,357,91,27.83,HAPPY
,,,,,
 23:15:11,475470,356,96,22.46,HAPPY
 23:15:12,475633,357,103,29.79,HAPPY
 23:15:12,475795,357,103,29.79,HAPPY
 23:15:12,475958,358,103,24.41,HAPPY
 23:15:12,476121,357,103,37.11,HAPPY
 23:15:12,476283,357,102,29.3,HAPPY
 23:15:12,476445,356,102,28.32,HAPPY
 23:15:13,476608,356,102,25.88,HAPPY
 23:15:13,476771,356,102,29.3,HAPPY
 23:15:13,476934,356,102,26.86,HAPPY
 23:15:13,477096,356,100,30.76,HAPPY
 23:15:13,477259,356,100,28.32,HAPPY
 23:15:13,477421,355,100,25.39,HAPPY
 23:15:14,477584,354,100,27.83,HAPPY
 23:15:14,477747,354,98,23.93,HAPPY
 23:15:14,477910,353,98,26.86,HAPPY
 23:15:14,478071,354,98,26.86,HAPPY
 23:15:14,478234,354,98,23.93,HAPPY
 23:15:14,478397,354,98,22.95,HAPPY
 23:15:15,478560,353,95,23.93,HAPPY
 23:15:15,478723,354,95,26.37,HAPPY
 23:15:15,478884,353,95,29.79,HAPPY
 23:15:15,479047,352,95,22.95,HAPPY
 23:15:15,479210,353,94,25.88,HAPPY
 23:15:15,479373,353,94,25.88,HAPPY
 23:15:16,479536,354,94,25.88,HAPPY
 23:15:16,479697,354,94,25.88,HAPPY
 23:15:16,479860,354,94,27.83,HAPPY
 23:15:16,480023,354,94,28.81,HAPPY
 23:15:16,480185,353,94,26.37,HAPPY
 23:15:16,480348,353,94,22.95,HAPPY
 23:15:16,480510,354,93,24.41,HAPPY
 23:15:17,480673,354,93,25.88,HAPPY
 23:15:17,480835,355,93,23.93,HAPPY
 23:15:17,480998,355,93,23.44,HAPPY
 23:15:17,481161,355,93,23.44,HAPPY
 23:15:17,481324,355,93,27.34,HAPPY
 23:15:17,481485,355,93,24.41,HAPPY
 23:15:18,481648,354,93,29.79,HAPPY
 23:15:18,481811,355,93,31.25,HAPPY
 23:15:18,481974,356,90,25.39,HAPPY
 23:15:18,482137,356,90,27.83,HAPPY
 23:15:18,482298,356,90,27.83,HAPPY
 23:15:18,482461,356,90,26.37,HAPPY
 23:15:19,482624,355,84,28.32,SAD
 23:15:19,482787,355,84,25.39,SAD
